sample_name	amikacin	amoxicillin	amoxicillin_clavulanic_acid	ampicillin	ampicillin_sulbactam	azithromycin	aztreonam	cefalothin	cefazolin	cefepime	cefotaxime	cefotetan	cefoxitin	ceftazidime	ceftiofur	ceftriaxone	cefuroxime	chloramphenicol	ciprofloxacin	colistin	doripenem	doxycycline	ertapenem	fosfomycin	gentamicin	imipenem	levofloxacin	meropenem	minocycline	nitrofurantoin	norfloxacin	piperacillin_tazobactam	streptomycin	sulfamethoxazole	tetracycline	tigecycline	tobramycin	trimethoprim	trimethoprim_sulphamethoxazole
562.22965	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22966	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22967	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23026	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23025	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23024	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23023	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.23022	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23021	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2302	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.23019	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23018	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23017	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23016	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23015	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23014	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23013	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23012	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23011	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.2301	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23027	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23009	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23028	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2303	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23047	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.23046	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23045	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23044	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23043	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23042	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23041	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2304	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23039000000006	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23038	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23037	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23036	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23035	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23034	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23033	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23032	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.23031	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.23029	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22884	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA
562.23008	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23006	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22984	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22983	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22982	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22981	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2298	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22979	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22978	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22977	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22976	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22975	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22974	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22973	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22972	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	NA
562.22971	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2297	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22969	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22968	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22985	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23007	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22986	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22988	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23005	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23004	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23003	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23002	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23001	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.23	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22999	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22998	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22997	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	I/R	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22996	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22995	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22994	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22993	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22992	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22991	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.2299	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22989	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	I/R	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22987	NA	S	S	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	NA
562.22454	S	NA	S	I/R	NA	NA	S	I/R	NA	S	S	NA	S	S	NA	NA	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	NA	NA	S	NA	NA	NA	S	S	S	NA
562.22883	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA
562.22881	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	S	NA	NA	NA	NA	NA	S	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA
562.1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19151	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	S	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	S
562.19186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	I/R
562.19189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	S
562.19194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.19184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	S
562.17722	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.17721	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.17621	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.22796	S	NA	S	S	NA	NA	S	I/R	NA	S	S	NA	S	S	NA	NA	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	NA	NA	S	NA	NA	NA	S	S	S	NA
562.22795	S	NA	S	S	NA	NA	S	I/R	NA	S	S	NA	S	S	NA	NA	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	NA	NA	S	NA	NA	NA	S	S	S	NA
562.22794	S	NA	S	I/R	NA	NA	S	S	NA	S	S	NA	S	S	NA	NA	S	NA	I/R	NA	NA	NA	S	NA	I/R	NA	NA	S	NA	NA	NA	S	NA	NA	NA	S	I/R	I/R	NA
562.10576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.12959	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.1296	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	S	S	NA	NA	I/R
562.12961	S	NA	S	I/R	NA	NA	I/R	I/R	NA	S	I/R	NA	S	I/R	NA	NA	I/R	NA	S	NA	NA	NA	S	NA	I/R	NA	NA	S	NA	NA	NA	S	NA	NA	NA	I/R	I/R	S	NA
562.12962	S	NA	S	I/R	NA	NA	S	I/R	NA	S	I/R	NA	S	S	NA	NA	I/R	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	S	NA	NA	NA	S	NA	NA	NA	I/R	S	I/R	NA
562.13502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA
562.13671	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	S	NA	NA	S	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
